conversation_id,turn_index,tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1162172,5,1162175,AppleSupport,False,Wed Nov 08 14:37:54 +0000 2017,@393441 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,,1162174
1163271,0,1163271,174961,True,Sun Oct 08 01:22:04 +0000 2017,@AppleSupport my iphone 6s battery is draining down every 2 minutes and it’s overheating ever since i updated to ios 11 PLEASE. FIX. THIS.,1163270,
1163271,1,1163270,AppleSupport,False,Sun Oct 08 03:38:00 +0000 2017,@174961  Allow us to take a look. What is the device model; did you allow a few hours for app updates as well ? Send us a DM. https://t.co/GDrqU22YpT,,1163271
1163279,0,1163279,393643,True,Sun Oct 08 01:20:15 +0000 2017,"@115858 @AppleSupport how many contacts will the #Iphone7 hold before #Siri doesn't work? I'm over 19,000 and it doesn't work with my phone",1163278,
1163279,1,1163278,AppleSupport,False,Sun Oct 08 03:36:00 +0000 2017,@393643 Thank you for reaching out about your Siri. Please DM your iOS version and country so we may evaluate your support options. https://t.co/GDrqU22YpT,,1163279
1163440,0,1163440,393679,True,Tue Oct 24 16:40:57 +0000 2017,@AppleSupport Hi. Is there a shortcut to return to the main page of Apple News after clicking thru a few articles?,1163439,
1163440,1,1163439,AppleSupport,False,Tue Oct 24 17:08:00 +0000 2017,@393679 We'd like to help any way we can. This article may help with navigating through the News app: https://t.co/oTuaMqVI3r,,1163440
1163455,0,1163455,393684,True,Tue Oct 24 16:33:41 +0000 2017,"Hi @AppleSupport! When I open Safari, it shows this message (image). What's that and how can I fix it? Thanks! https://t.co/259w2bwxf1","1163456,1163454",
1163455,1,1163454,AppleSupport,False,Tue Oct 24 17:05:02 +0000 2017,"@393684 We'd be happy to take a look!  To begin, feel free to DM us and we'll go from there: https://t.co/GDrqU22YpT",,1163455
1163459,0,1163459,393685,True,Tue Oct 24 16:35:10 +0000 2017,G une question alede @AppleSupport @115858,1163457,
1163459,1,1163457,AppleSupport,False,Tue Oct 24 17:04:00 +0000 2017,@393685 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,1163458,1163459
1163459,2,1163458,393685,True,Tue Oct 24 18:08:00 +0000 2017,@AppleSupport In what,,1163457
1163808,0,1163808,393768,True,Sun Oct 15 19:12:16 +0000 2017,@AppleSupport the paint is chipping off my matte iPhone 7? I went to the Apple Store a while back to ask and they didn't get back to me?,1163807,
1163808,1,1163807,AppleSupport,False,Sun Oct 15 19:25:31 +0000 2017,"@393768 We'd like to check into this with you. DM us, and we'll see how we can help! https://t.co/GDrqU22YpT",,1163808
1163898,0,1163898,393793,True,Sun Oct 15 19:09:04 +0000 2017,Kardeş siz bu #ios11  içine batarya emicimi yerleştirdiniz ? Ne bu ya yeni güncellemeden beri günde 2 kez fullüyoruz @AppleSupport,1163897,
1163898,1,1163897,AppleSupport,False,Sun Oct 15 19:19:00 +0000 2017,@393793 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,1163898
1163922,0,1163922,393798,True,Thu Oct 12 03:39:28 +0000 2017,"@AppleSupport #Arabic / #Persian / #Urdu in iOS 11 offers poor readability: cut off letters, uneven line spacing. iOS 9 style was fine",1163921,
1163922,1,1163921,267118,True,Thu Oct 12 16:35:18 +0000 2017,@393798 @AppleSupport Which apps are offering poor readability? Would you please list them here? Thx,1163920,1163922
1163922,2,1163920,393798,True,Fri Oct 13 05:35:30 +0000 2017,"@267118 @AppleSupport Any and every app where text can be typed - Evernote, WhatsApp, Mail, Notes

کوئی بھی ایپ
خط و خطابت، پیغامات
یا
کچھ اور",1163916,1163921
1163922,3,1163916,267118,True,Fri Oct 13 05:56:11 +0000 2017,@393798 @AppleSupport please share screenshots of Mail and Notes issue. WhatsApp and Evernote are non-Apple App please talk to their respective devs.,"1163917,1163918,1163914,1163919",1163920
1163922,4,1163914,393798,True,Sun Oct 15 19:01:55 +0000 2017,"@267118 @AppleSupport This happens whenever an app uses plain text, 3rd-party apps or Apple's. These screenshots are Messages and Notes; WhatsApp suffers the same https://t.co/xCzcmoWPQX","1163912,1163915",1163916
1163922,5,1163912,AppleSupport,False,Sun Oct 15 19:17:24 +0000 2017,@393798 We're happy to help. Could you explain to us what we are seeing here? Thanks.,1163913,1163914
1163922,6,1163913,267118,True,Sun Oct 15 20:34:40 +0000 2017,"@AppleSupport @393798 Sure, let me file a bug via Dev Support interface.",,1163912
1164681,0,1164681,393968,True,Tue Oct 24 20:46:15 +0000 2017,This new apple update keeps turning on my wifi. Wtf @AppleSupport ?,"1164679,1164683,1164684",
1164681,1,1164679,AppleSupport,False,Tue Oct 24 21:01:53 +0000 2017,"@393968 Thanks for reaching out, we’d be happy to help! How are you turning Wi-Fi off? Through Settings or the Control Center?",1164680,1164681
1164681,2,1164680,393968,True,Tue Oct 24 21:02:39 +0000 2017,"@AppleSupport Control Center, a few mins later it turns back on. So does the Bluetooth.",1164682,1164679
1164681,3,1164682,AppleSupport,False,Tue Oct 24 21:16:27 +0000 2017,@393968 Thanks. We can get you some more information on that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,1164680
1165734,0,1165734,394198,True,Tue Oct 24 17:59:53 +0000 2017,@AppleSupport can you please tell me how to stop my iPhone 8 from using so much of my battery. Everything was just fine UNTIL the updates! 😡,1165733,
1165734,1,1165733,AppleSupport,False,Tue Oct 24 18:19:00 +0000 2017,@394198 Certainly not what we want you to experience with your new iPhone. Let us know if this guide helps: https://t.co/TpjqFp3jxD,,1165734
1166207,0,1166207,394318,True,Sun Oct 15 04:18:01 +0000 2017,@115858 ruined my phone with updates. @126972 is trying to ruin my channel. Are there any decent companies left???,1166206,
1166207,1,1166206,AppleSupport,False,Sun Oct 15 12:50:54 +0000 2017,@394318 That's never the experience we want you to have. We want to see how we can help. What's happening with your iPhone?,,1166207
1166634,0,1166634,394419,True,Sun Oct 15 05:20:40 +0000 2017,The music player on ios11 looks fucking stupid when your phone is locked @115858 . Show me cover art,1166633,
1166634,1,1166633,AppleSupport,False,Sun Oct 15 13:14:00 +0000 2017,"@394419 We can help out. To start, which version of iOS 11 is your device on? Also, are you an Apple Music subscriber?",,1166634
1166711,0,1166711,394434,True,Tue Oct 24 18:29:29 +0000 2017,@115858 @AppleSupport please help I'm so #scared https://t.co/QJBoVh2OFl,1166710,
1166711,1,1166710,AppleSupport,False,Tue Oct 24 18:43:55 +0000 2017,@394434 Don't worry. We can help you with this. Join us in DM so we can walk you through fixing this: https://t.co/GDrqU22YpT,,1166711
1166869,0,1166869,323071,True,Sun Oct 15 19:40:12 +0000 2017,"@115858 I pay so much for these original leather cases, but why do they so ugly so fast?! I have never broken an iPhone and am very careful. https://t.co/BbtFIWZZ0k",1166867,
1166869,1,1166867,AppleSupport,False,Sun Oct 15 19:52:34 +0000 2017,@323071 We're here to help. Let's meet in DM to discuss. https://t.co/GDrqU22YpT,1166868,1166869
1166869,2,1166868,323071,True,Sun Oct 15 20:22:48 +0000 2017,@AppleSupport Go ahead! Slide into my DM ;-),,1166867
1167173,0,1167173,394532,True,Sun Oct 15 06:26:41 +0000 2017,"@AppleSupport when do you expect a fix for iOS 11.0.3? Apps constantly freezing, volume not working when making calls.","1167172,1167174",
1167173,1,1167172,AppleSupport,False,Sun Oct 15 13:21:00 +0000 2017,@394532 We'd like to help! Send us a DM with the device you are using and we will continue from there. https://t.co/GDrqU22YpT,,1167173
1167772,0,1167772,394670,True,Tue Oct 24 18:33:30 +0000 2017,@AppleSupport How do I reset my iPhone to factory settings?,1167771,
1167772,1,1167771,AppleSupport,False,Tue Oct 24 18:58:30 +0000 2017,"@394670 We can help you with that.  Follow the steps in this link ""Restore you iPhone to factory settings"":  https://t.co/swvuDDNFQT",,1167772
1167780,0,1167780,216273,True,Tue Oct 24 18:32:31 +0000 2017,I swear this used to work before. Is this the expected behaviour @115858 @AppleSupport? #apple #macos #facetime #siri https://t.co/vdD8qZkZAi,1167779,
1167780,1,1167779,AppleSupport,False,Tue Oct 24 18:56:33 +0000 2017,@216273 We'd like to look into this a bit more deeply. What iOS version is running? Let us know in DM. https://t.co/GDrqU22YpT,,1167780
1167811,0,1167811,394681,True,Tue Oct 24 18:30:28 +0000 2017,My fucking literally keeps turning off and turning back on @AppleSupport WTF!!! This shit is starting to piss me off,"1167810,1167812",
1167811,1,1167810,AppleSupport,False,Tue Oct 24 18:48:32 +0000 2017,@394681 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,1167811
1167811,2,1167812,409168,True,Tue Oct 24 19:27:54 +0000 2017,@394681 @AppleSupport Lol they replied,1232933,1167811
1167811,3,1232933,394681,True,Tue Oct 24 19:56:57 +0000 2017,@409168 @AppleSupport Bruuuh my phone literally been tripping after that other update,1232932,1167812
1167811,4,1232932,409168,True,Tue Oct 24 19:57:23 +0000 2017,@394681 @AppleSupport Yeah my shit tripping too but it ain’t shutting off,1232931,1232933
1167811,5,1232931,394681,True,Tue Oct 24 19:58:18 +0000 2017,@409168 @AppleSupport My shit cuts off every 5 mins,1232930,1232932
1167811,6,1232930,AppleSupport,False,Wed Oct 25 17:40:00 +0000 2017,@394681 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,1232931
1167940,0,1167940,185138,True,Sun Oct 15 08:53:12 +0000 2017,Since these new IPhone updates my phone has frozen like 17 times. It’s ridiculous. Sort it out @115858,1167939,
1167940,1,1167939,AppleSupport,False,Sun Oct 15 13:55:58 +0000 2017,@185138 Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,,1167940
1167942,0,1167942,394718,True,Sun Oct 15 07:55:03 +0000 2017,"Upgraded my Macbook Pro to High Sierra and cannot login my AD account anymore @AppleSupport #Mac #Upgrade #Fail

 https://t.co/QpFuZOrdIc",1167941,
1167942,1,1167941,AppleSupport,False,Sun Oct 15 13:54:30 +0000 2017,@394718 Thank you for reaching out to us. We want to help you get this resolved. Please DM us to get started. https://t.co/GDrqU22YpT,,1167942
1167949,0,1167949,394720,True,Sun Oct 15 07:42:14 +0000 2017,iOS 11.0.02 is extremely draining on my 7+ @AppleSupport @115858 😢,1167948,
1167949,1,1167948,AppleSupport,False,Sun Oct 15 13:49:58 +0000 2017,@394720 We'd like to help! Check out this article: https://t.co/bivpdfBNJ6 It may assist with some of these battery issues.,,1167949
1168545,0,1168545,394862,True,Sun Oct 15 19:50:05 +0000 2017,Wtf? @AppleSupport #ios11  @115858 #iossucks https://t.co/9EG4FD427f,1168544,
1168545,1,1168544,AppleSupport,False,Sun Oct 15 20:11:29 +0000 2017,@394862 Hi there. Please take a look at https://t.co/WTnoQ22YPG get the most out of your Dock in iOS 11.,,1168545
1168954,0,1168954,394969,True,Sun Oct 15 09:44:52 +0000 2017,Kindly fix the lag when doing 3D touch in the homescreen and pls bring back 3D touch left side of the screen to app switch 😡 @115858,1168953,
1168954,1,1168953,AppleSupport,False,Sun Oct 15 14:21:30 +0000 2017,@394969 We'd like to help. Which version of iOS are you running? Let us know the details via DM. https://t.co/GDrqU22YpT,,1168954
1170142,0,1170142,395225,True,Tue Oct 24 19:09:14 +0000 2017,@AppleSupport My iphone 7 plus got water inside as mistakenly fell in water 4 less thn a sec.Sud I expect help from Apple or comit suicide?,1170141,
1170142,1,1170141,AppleSupport,False,Tue Oct 24 19:28:11 +0000 2017,@395225 We're here to help. We've received your DM and will continue to work with you there.,,1170142
1170169,0,1170169,395231,True,Tue Oct 24 18:59:08 +0000 2017,@AppleSupport is your iPhone 6s supposed to turn on after receiving enough notifications?,1170167,
1170169,1,1170167,AppleSupport,False,Tue Oct 24 19:21:00 +0000 2017,@395231 We'd like to help! Could you please clarify what you mean when you say turn on?,1170168,1170169
1170169,2,1170168,395231,True,Tue Oct 24 19:21:49 +0000 2017,@AppleSupport It will turn on after being powered off,1170170,1170167
1170169,3,1170170,AppleSupport,False,Tue Oct 24 19:42:29 +0000 2017,@395231 What steps are you using to turn the iPhone off? Are you holding the Sleep/Wake button then sliding to turn off? https://t.co/GDrqU22YpT,,1170168
1170801,0,1170801,395361,True,Sun Oct 15 13:00:03 +0000 2017,"Hi @AppleSupport Every time when i make a picture, he saves it 2 times on my gallery. #HelpPlease",1170799,
1170801,1,1170799,AppleSupport,False,Sun Oct 15 15:11:29 +0000 2017,"@395361 We have an idea about what's happening. If HDR is enabled, you'll get 2 versions: https://t.co/ac6jYTuXab",1170800,1170801
1170801,2,1170800,395361,True,Sun Oct 15 15:12:24 +0000 2017,@AppleSupport Thanks.. 😁,1170802,1170799
1170801,3,1170802,AppleSupport,False,Sun Oct 15 15:48:30 +0000 2017,"@395361 You’re welcome! If you have any other questions, let us know. We’re available every day from 5 a.m. to 8 p.m. Pacific time.",,1170800
1170824,0,1170824,395367,True,Sun Oct 15 13:33:06 +0000 2017,@AppleSupport who do I contact if I have a compliant about a product. That I already been to store to discuss?,1170823,
1170824,1,1170823,AppleSupport,False,Sun Oct 15 15:08:00 +0000 2017,@395367 Send us some details in DM and we'll help in any way we can. https://t.co/GDrqU22YpT,,1170824
1171401,0,1171401,395497,True,Tue Oct 24 19:19:06 +0000 2017,@AppleSupport help! This just happened? 😭 it turns on fine but then this happens when i go to enter the password and after 1-2min it dies?😭,"1171404,1171399,1171405",
1171401,1,1171399,AppleSupport,False,Tue Oct 24 19:43:00 +0000 2017,@395497 We're here to help. Let's isolate this. Did you do any recent updates? Is your MacBook connected to your power cord right now?,1171400,1171401
1171401,2,1171400,395497,True,Tue Oct 24 19:45:31 +0000 2017,@AppleSupport Now the screen is black and it beeps 3 times 😭 i’ve only updated my word and yes but it’s the same with/without :(,"1171402,1171403",1171399
1171401,3,1171402,319782,True,Tue Oct 24 19:48:36 +0000 2017,"@395497 @AppleSupport Ok were the beeps friendly or angry sounding? If angry, run. Your computer might have gained sentience and wants to harm you.",,1171400
1171401,4,1171403,AppleSupport,False,Tue Oct 24 20:31:33 +0000 2017,"@395497  Hearing 3 tones when you start up your Mac is due to an issue with your Ram. https://t.co/q7BD6oSKRU
DM us for more assistance. https://t.co/GDrqU2kzhr",,1171400
1171489,0,1171489,395518,True,Sun Sep 24 12:01:01 +0000 2017,"@AppleSupport I updated my iPhone 5s to ios11 a couple of days ago, I just tried to take a video and it has no sound?! Is it related?!",1171485,
1171489,1,1171485,297501,True,Sun Oct 15 14:12:02 +0000 2017,@395518 @AppleSupport Did you find out the problem!? I’m facing the same issue and seems to be intermittent,"1171483,1171487,1171488",1171489
1171489,2,1171483,AppleSupport,False,Sun Oct 15 15:18:28 +0000 2017,@297501 We'd love to look into this with you. Which iPhone and version of iOS 11 are you using? Have you restarted your device?,1171484,1171485
